// Output Data File:
//
// FILENAME 3BusTestCase.out
//
// CASE FILENAME :
3BusTestCase.dat

//  iNodeNumber	  iBranchNumber	     iGenNumber	     iLSENumber
              3	              3	              3	              2
//        RandomSeed	 iMaxDay	    dThresholdProbability	   dGenPriceCap	   dLSEPriceCap	 bMaximumDay	  bThreshold
           695672061	       2	                 0.999000	    1000.000000	       0.000000	           1	           1
//  bActionProb	      iStartDay	     iDayLength	    dActionProb	     bLearnProb	 iLearnStartDay	iLearnDayLength	     dLearnProb	    bNetEarning	    iNEStartDay	   iNEDayLength	   dNEThreshold
              0	              1	              5	       0.001000	              0	              1	              5	       0.001000	              0	              1	              5	      10.000000
#LMPWithTrueCostDataStart
// Hour	          Bus 1	          Bus 2	          Bus 3
#LMPWithTrueCostDataEnd

#GeneratorCommitmentWithTrueCostDataStart
// Hour	         GenCo1	         GenCo2	         GenCo3
#GeneratorCommitmentWithTrueCostDataEnd

#GeneratorProfitWithTrueCostDataStart
// Hour	   GenID	         Profit	   Net Earnings	        Revenue
NONE
#GeneratorProfitWithTrueCostDataEnd

#GeneratorSupplyOfferDataStart
//  Day	GenCo Name	     aR ($/MWh)	    bR ($/MW2h)	     CapRL (MW)	     CapRU (MW)
   25	    9	    1000.000000	       0.000000	     200.000000
   25	   10	    1000.000000	       0.000000	     200.000000
   25	   11	    1000.000000	       0.000000	     200.000000
   25	   12	    1000.000000	       0.000000	     200.000000
   25	   13	    1000.000000	       0.000000	     200.000000
   25	   14	    1000.000000	       0.000000	     200.000000
   26	    0	    1000.000000	       0.000000	     200.000000
   26	    1	    1000.000000	       0.000000	     200.000000
   26	    2	    1000.000000	       0.000000	     200.000000
   26	    3	    1000.000000	       0.000000	     200.000000
   26	    4	    1000.000000	       0.000000	     200.000000
   26	    5	    1000.000000	       0.000000	     200.000000
   26	    6	    1000.000000	       0.000000	     200.000000
   26	    7	    1000.000000	       0.000000	     200.000000
   26	    8	    1000.000000	       0.000000	     200.000000
   26	    9	    1000.000000	       0.000000	     200.000000
   26	   10	    1000.000000	       0.000000	     200.000000
   26	   11	    1000.000000	       0.000000	     200.000000
   26	   12	    1000.000000	       0.000000	     200.000000
   26	   13	    1000.000000	       0.000000	     200.000000
   26	   14	    1000.000000	       0.000000	     200.000000
   27	    0	    1000.000000	       0.000000	     200.000000
   27	    1	    1000.000000	       0.000000	     200.000000
   27	    2	    1000.000000	       0.000000	     200.000000
   27	    3	    1000.000000	       0.000000	     200.000000
   27	    4	    1000.000000	       0.000000	     200.000000
   27	    5	    1000.000000	       0.000000	     200.000000
   27	    6	    1000.000000	       0.000000	     200.000000
   27	    7	    1000.000000	       0.000000	     200.000000
   27	    8	    1000.000000	       0.000000	     200.000000
   27	    9	    1000.000000	       0.000000	     200.000000
   27	   10	    1000.000000	       0.000000	     200.000000
   27	   11	    1000.000000	       0.000000	     200.000000
   27	   12	    1000.000000	       0.000000	     200.000000
   27	   13	    1000.000000	       0.000000	     200.000000
   27	   14	    1000.000000	       0.000000	     200.000000
   28	    0	    1000.000000	       0.000000	     200.000000
   28	    1	    1000.000000	       0.000000	     200.000000
   28	    2	    1000.000000	       0.000000	     200.000000
   28	    3	    1000.000000	       0.000000	     200.000000
   28	    4	    1000.000000	       0.000000	     200.000000
   28	    5	    1000.000000	       0.000000	     200.000000
   28	    6	    1000.000000	       0.000000	     200.000000
   28	    7	    1000.000000	       0.000000	     200.000000
   28	    8	    1000.000000	       0.000000	     200.000000
   28	    9	    1000.000000	       0.000000	     200.000000
   28	   10	    1000.000000	       0.000000	     200.000000
   28	   11	    1000.000000	       0.000000	     200.000000
   28	   12	    1000.000000	       0.000000	     200.000000
   28	   13	    1000.000000	       0.000000	     200.000000
   28	   14	    1000.000000	       0.000000	     200.000000
   29	    0	    1000.000000	       0.000000	     200.000000
   29	    1	    1000.000000	       0.000000	     200.000000
   29	    2	    1000.000000	       0.000000	     200.000000
   29	    3	    1000.000000	       0.000000	     200.000000
   29	    4	    1000.000000	       0.000000	     200.000000
   29	    5	    1000.000000	       0.000000	     200.000000
   29	    6	    1000.000000	       0.000000	     200.000000
   29	    7	    1000.000000	       0.000000	     200.000000
   29	    8	    1000.000000	       0.000000	     200.000000
   29	    9	    1000.000000	       0.000000	     200.000000
   29	   10	    1000.000000	       0.000000	     200.000000
   29	   11	    1000.000000	       0.000000	     200.000000
   29	   12	    1000.000000	       0.000000	     200.000000
   29	   13	    1000.000000	       0.000000	     200.000000
   29	   14	    1000.000000	       0.000000	     200.000000
   30	    0	    1000.000000	       0.000000	     200.000000
   30	    1	    1000.000000	       0.000000	     200.000000
   30	    2	    1000.000000	       0.000000	     200.000000
   30	    3	    1000.000000	       0.000000	     200.000000
   30	    4	    1000.000000	       0.000000	     200.000000
   30	    5	    1000.000000	       0.000000	     200.000000
   30	    6	    1000.000000	       0.000000	     200.000000
   30	    7	    1000.000000	       0.000000	     200.000000
   30	    8	    1000.000000	       0.000000	     200.000000
   30	    9	    1000.000000	       0.000000	     200.000000
   30	   10	    1000.000000	       0.000000	     200.000000
   30	   11	    1000.000000	       0.000000	     200.000000
   30	   12	    1000.000000	       0.000000	     200.000000
   30	   13	    1000.000000	       0.000000	     200.000000
   30	   14	    1000.000000	       0.000000	     200.000000
   31	    0	    1000.000000	       0.000000	     200.000000
   31	    1	    1000.000000	       0.000000	     200.000000
   31	    2	    1000.000000	       0.000000	     200.000000
   31	    3	    1000.000000	       0.000000	     200.000000
   31	    4	    1000.000000	       0.000000	     200.000000
   31	    5	    1000.000000	       0.000000	     200.000000
   31	    6	    1000.000000	       0.000000	     200.000000
   31	    7	    1000.000000	       0.000000	     200.000000
   31	    8	    1000.000000	       0.000000	     200.000000
   31	    9	    1000.000000	       0.000000	     200.000000
   31	   10	    1000.000000	       0.000000	     200.000000
   31	   11	    1000.000000	       0.000000	     200.000000
   31	   12	    1000.000000	       0.000000	     200.000000
   31	   13	    1000.000000	       0.000000	     200.000000
   31	   14	    1000.000000	       0.000000	     200.000000
   32	    0	    1000.000000	       0.000000	     200.000000
   32	    1	    1000.000000	       0.000000	     200.000000
   32	    2	    1000.000000	       0.000000	     200.000000
   32	    3	    1000.000000	       0.000000	     200.000000
   32	    4	    1000.000000	       0.000000	     200.000000
   32	    5	    1000.000000	       0.000000	     200.000000
   32	    6	    1000.000000	       0.000000	     200.000000
   32	    7	    1000.000000	       0.000000	     200.000000
   32	    8	    1000.000000	       0.000000	     200.000000
   32	    9	    1000.000000	       0.000000	     200.000000
   32	   10	    1000.000000	       0.000000	     200.000000
   32	   11	    1000.000000	       0.000000	     200.000000
   32	   12	    1000.000000	       0.000000	     200.000000
   32	   13	    1000.000000	       0.000000	     200.000000
   32	   14	    1000.000000	       0.000000	     200.000000
   33	    0	    1000.000000	       0.000000	     200.000000
   33	    1	    1000.000000	       0.000000	     200.000000
   33	    2	    1000.000000	       0.000000	     200.000000
   33	    3	    1000.000000	       0.000000	     200.000000
   33	    4	    1000.000000	       0.000000	     200.000000
   33	    5	    1000.000000	       0.000000	     200.000000
   33	    6	    1000.000000	       0.000000	     200.000000
   33	    7	    1000.000000	       0.000000	     200.000000
   33	    8	    1000.000000	       0.000000	     200.000000
   33	    9	    1000.000000	       0.000000	     200.000000
   33	   10	    1000.000000	       0.000000	     200.000000
   33	   11	    1000.000000	       0.000000	     200.000000
   33	   12	    1000.000000	       0.000000	     200.000000
   33	   13	    1000.000000	       0.000000	     200.000000
   33	   14	    1000.000000	       0.000000	     200.000000
   34	    0	    1000.000000	    1000.000000	       0.000000
   34	    1	    1000.000000	    1000.000000	       0.000000
   34	    2	    1000.000000	    1000.000000	       0.000000
   34	    3	    1000.000000	    1000.000000	       0.000000
   34	    4	    1000.000000	    1000.000000	       0.000000
   34	    5	    1000.000000	    1000.000000	       0.000000
   34	    6	    1000.000000	    1000.000000	       0.000000
   34	    7	    1000.000000	    1000.000000	       0.000000
   34	    8	    1000.000000	    1000.000000	       0.000000
   34	    9	    1000.000000	    1000.000000	       0.000000
   34	   10	    1000.000000	    1000.000000	       0.000000
   34	   11	    1000.000000	    1000.000000	       0.000000
   34	   12	    1000.000000	    1000.000000	       0.000000
   34	   13	    1000.000000	    1000.000000	       0.000000
   34	   14	    1000.000000	    1000.000000	       0.000000
   35	    0	    1000.000000	    1000.000000	       0.000000
   35	    1	    1000.000000	    1000.000000	       0.000000
   35	    2	    1000.000000	    1000.000000	       0.000000
   35	    3	    1000.000000	    1000.000000	       0.000000
   35	    4	    1000.000000	    1000.000000	       0.000000
   35	    5	    1000.000000	    1000.000000	       0.000000
   35	    6	    1000.000000	    1000.000000	       0.000000
   35	    7	    1000.000000	    1000.000000	       0.000000
   35	    8	    1000.000000	    1000.000000	       0.000000
   35	    9	    1000.000000	    1000.000000	       0.000000
   35	   10	    1000.000000	    1000.000000	       0.000000
   35	   11	    1000.000000	    1000.000000	       0.000000
   35	   12	    1000.000000	    1000.000000	       0.000000
   35	   13	    1000.000000	    1000.000000	       0.000000
   35	   14	    1000.000000	    1000.000000	       0.000000
   36	    0	    1000.000000	    1000.000000	       0.000000
   36	    1	    1000.000000	    1000.000000	       0.000000
   36	    2	    1000.000000	    1000.000000	       0.000000
   36	    3	    1000.000000	    1000.000000	       0.000000
   36	    4	    1000.000000	    1000.000000	       0.000000
   36	    5	    1000.000000	    1000.000000	       0.000000
   36	    6	    1000.000000	    1000.000000	       0.000000
   36	    7	    1000.000000	    1000.000000	       0.000000
   36	    8	    1000.000000	    1000.000000	       0.000000
   36	    9	    1000.000000	    1000.000000	       0.000000
   36	   10	    1000.000000	    1000.000000	       0.000000
   36	   11	    1000.000000	    1000.000000	       0.000000
   36	   12	    1000.000000	    1000.000000	       0.000000
   36	   13	    1000.000000	    1000.000000	       0.000000
   36	   14	    1000.000000	    1000.000000	       0.000000
   37	    0	    1000.000000	    1000.000000	       0.000000
   37	    1	    1000.000000	    1000.000000	       0.000000
   37	    2	    1000.000000	    1000.000000	       0.000000
   37	    3	    1000.000000	    1000.000000	       0.000000
   37	    4	    1000.000000	    1000.000000	       0.000000
   37	    5	    1000.000000	    1000.000000	       0.000000
   37	    6	    1000.000000	    1000.000000	       0.000000
   37	    7	    1000.000000	    1000.000000	       0.000000
   37	    8	    1000.000000	    1000.000000	       0.000000
   37	    9	    1000.000000	    1000.000000	       0.000000
   37	   10	    1000.000000	    1000.000000	       0.000000
   37	   11	    1000.000000	    1000.000000	       0.000000
   37	   12	    1000.000000	    1000.000000	       0.000000
   37	   13	    1000.000000	    1000.000000	       0.000000
   37	   14	    1000.000000	    1000.000000	       0.000000
   38	    0	    1000.000000	       0.000000	     200.000000
   38	    1	    1000.000000	       0.000000	     200.000000
   38	    2	    1000.000000	       0.000000	     200.000000
   38	    3	    1000.000000	       0.000000	     200.000000
   38	    4	    1000.000000	       0.000000	     200.000000
   38	    5	    1000.000000	       0.000000	     200.000000
   38	    6	    1000.000000	       0.000000	     200.000000
   38	    7	    1000.000000	       0.000000	     200.000000
   38	    8	    1000.000000	       0.000000	     200.000000
   38	    9	    1000.000000	       0.000000	     200.000000
   38	   10	    1000.000000	       0.000000	     200.000000
   38	   11	    1000.000000	       0.000000	     200.000000
   38	   12	    1000.000000	       0.000000	     200.000000
   38	   13	    1000.000000	       0.000000	     200.000000
   38	   14	    1000.000000	       0.000000	     200.000000
   39	    0	    1000.000000	       0.000000	     200.000000
   39	    1	    1000.000000	       0.000000	     200.000000
   39	    2	    1000.000000	       0.000000	     200.000000
   39	    3	    1000.000000	       0.000000	     200.000000
   39	    4	    1000.000000	       0.000000	     200.000000
   39	    5	    1000.000000	       0.000000	     200.000000
   39	    6	    1000.000000	       0.000000	     200.000000
   39	    7	    1000.000000	       0.000000	     200.000000
   39	    8	    1000.000000	       0.000000	     200.000000
   39	    9	    1000.000000	       0.000000	     200.000000
   39	   10	    1000.000000	       0.000000	     200.000000
   39	   11	    1000.000000	       0.000000	     200.000000
   39	   12	    1000.000000	       0.000000	     200.000000
   39	   13	    1000.000000	       0.000000	     200.000000
   39	   14	    1000.000000	       0.000000	     200.000000
   40	    0	    1000.000000	       0.000000	     200.000000
   40	    1	    1000.000000	       0.000000	     200.000000
   40	    2	    1000.000000	       0.000000	     200.000000
   40	    3	    1000.000000	       0.000000	     200.000000
   40	    4	    1000.000000	       0.000000	     200.000000
   40	    5	    1000.000000	       0.000000	     200.000000
   40	    6	    1000.000000	       0.000000	     200.000000
   40	    7	    1000.000000	       0.000000	     200.000000
   40	    8	    1000.000000	       0.000000	     200.000000
   40	    9	    1000.000000	       0.000000	     200.000000
   40	   10	    1000.000000	       0.000000	     200.000000
   40	   11	    1000.000000	       0.000000	     200.000000
   40	   12	    1000.000000	       0.000000	     200.000000
   40	   13	    1000.000000	       0.000000	     200.000000
   40	   14	    1000.000000	       0.000000	     200.000000
   41	    0	    1000.000000	       0.000000	     200.000000
   41	    1	    1000.000000	       0.000000	     200.000000
   41	    2	    1000.000000	       0.000000	     200.000000
   41	    3	    1000.000000	       0.000000	     200.000000
   41	    4	    1000.000000	       0.000000	     200.000000
   41	    5	    1000.000000	       0.000000	     200.000000
   41	    6	    1000.000000	       0.000000	     200.000000
   41	    7	    1000.000000	       0.000000	     200.000000
   41	    8	    1000.000000	       0.000000	     200.000000
   41	    9	    1000.000000	       0.000000	     200.000000
   41	   10	    1000.000000	       0.000000	     200.000000
   41	   11	    1000.000000	       0.000000	     200.000000
   41	   12	    1000.000000	       0.000000	     200.000000
   41	   13	    1000.000000	       0.000000	     200.000000
   41	   14	    1000.000000	       0.000000	     200.000000
   42	    0	    1000.000000	       0.000000	     200.000000
   42	    1	    1000.000000	       0.000000	     200.000000
   42	    2	    1000.000000	       0.000000	     200.000000
   42	    3	    1000.000000	       0.000000	     200.000000
   42	    4	    1000.000000	       0.000000	     200.000000
   42	    5	    1000.000000	       0.000000	     200.000000
   42	    6	    1000.000000	       0.000000	     200.000000
   42	    7	    1000.000000	       0.000000	     200.000000
   42	    8	    1000.000000	       0.000000	     200.000000
   42	    9	    1000.000000	       0.000000	     200.000000
   42	   10	    1000.000000	       0.000000	     200.000000
   42	   11	    1000.000000	       0.000000	     200.000000
   42	   12	    1000.000000	       0.000000	     200.000000
   42	   13	    1000.000000	       0.000000	     200.000000
   42	   14	    1000.000000	       0.000000	     200.000000
   43	    0	    1000.000000	       0.000000	     200.000000
   43	    1	    1000.000000	       0.000000	     200.000000
   43	    2	    1000.000000	       0.000000	     200.000000
   43	    3	    1000.000000	       0.000000	     200.000000
   43	    4	    1000.000000	       0.000000	     200.000000
   43	    5	    1000.000000	       0.000000	     200.000000
   43	    6	    1000.000000	       0.000000	     200.000000
   43	    7	    1000.000000	       0.000000	     200.000000
   43	    8	    1000.000000	       0.000000	     200.000000
   43	    9	    1000.000000	       0.000000	     200.000000
   43	   10	    1000.000000	       0.000000	     200.000000
   43	   11	    1000.000000	       0.000000	     200.000000
   43	   12	    1000.000000	       0.000000	     200.000000
   43	   13	    1000.000000	       0.000000	     200.000000
   43	   14	    1000.000000	       0.000000	     200.000000
   44	    0	    1000.000000	       0.000000	     200.000000
   44	    1	    1000.000000	       0.000000	     200.000000
   44	    2	    1000.000000	       0.000000	     200.000000
   44	    3	    1000.000000	       0.000000	     200.000000
   44	    4	    1000.000000	       0.000000	     200.000000
   44	    5	    1000.000000	       0.000000	     200.000000
   44	    6	    1000.000000	       0.000000	     200.000000
   44	    7	    1000.000000	       0.000000	     200.000000
   44	    8	    1000.000000	       0.000000	     200.000000
   44	    9	    1000.000000	       0.000000	     200.000000
   44	   10	    1000.000000	       0.000000	     200.000000
   44	   11	    1000.000000	       0.000000	     200.000000
   44	   12	    1000.000000	       0.000000	     200.000000
   44	   13	    1000.000000	       0.000000	     200.000000
   44	   14	    1000.000000	       0.000000	     200.000000
   45	    0	    1000.000000	       0.000000	     200.000000
   45	    1	    1000.000000	       0.000000	     200.000000
   45	    2	    1000.000000	       0.000000	     200.000000
   45	    3	    1000.000000	       0.000000	     200.000000
   45	    4	    1000.000000	       0.000000	     200.000000
   45	    5	    1000.000000	       0.000000	     200.000000
   45	    6	    1000.000000	       0.000000	     200.000000
   45	    7	    1000.000000	       0.000000	     200.000000
   45	    8	    1000.000000	       0.000000	     200.000000
   45	    9	    1000.000000	       0.000000	     200.000000
   45	   10	    1000.000000	       0.000000	     200.000000
   45	   11	    1000.000000	       0.000000	     200.000000
   45	   12	    1000.000000	       0.000000	     200.000000
   45	   13	    1000.000000	       0.000000	     200.000000
   45	   14	    1000.000000	       0.000000	     200.000000
   46	    0	    1000.000000	       0.000000	     200.000000
   46	    1	    1000.000000	       0.000000	     200.000000
   46	    2	    1000.000000	       0.000000	     200.000000
   46	    3	    1000.000000	       0.000000	     200.000000
   46	    4	    1000.000000	       0.000000	     200.000000
   46	    5	    1000.000000	       0.000000	     200.000000
   46	    6	    1000.000000	       0.000000	     200.000000
   46	    7	    1000.000000	       0.000000	     200.000000
   46	    8	    1000.000000	       0.000000	     200.000000
   46	    9	    1000.000000	       0.000000	     200.000000
   46	   10	    1000.000000	       0.000000	     200.000000
   46	   11	    1000.000000	       0.000000	     200.000000
   46	   12	    1000.000000	       0.000000	     200.000000
   46	   13	    1000.000000	       0.000000	     200.000000
   46	   14	    1000.000000	       0.000000	     200.000000
   47	    0	    1000.000000	       0.000000	     200.000000
   47	    1	    1000.000000	       0.000000	     200.000000
   47	    2	    1000.000000	       0.000000	     200.000000
   47	    3	    1000.000000	       0.000000	     200.000000
   47	    4	    1000.000000	       0.000000	     200.000000
   47	    5	    1000.000000	       0.000000	     200.000000
   47	    6	    1000.000000	       0.000000	     200.000000
   47	    7	    1000.000000	       0.000000	     200.000000
   47	    8	    1000.000000	       0.000000	     200.000000
   47	    9	    1000.000000	       0.000000	     200.000000
   47	   10	    1000.000000	       0.000000	     200.000000
   47	   11	    1000.000000	       0.000000	     200.000000
   47	   12	    1000.000000	       0.000000	     200.000000
   47	   13	    1000.000000	       0.000000	     200.000000
   47	   14	    1000.000000	       0.000000	     200.000000
   48	    0	    1000.000000	       0.000000	     200.000000
   48	    1	    1000.000000	       0.000000	     200.000000
   48	    2	    1000.000000	       0.000000	     200.000000
   48	    3	    1000.000000	       0.000000	     200.000000
   48	    4	    1000.000000	       0.000000	     200.000000
   48	    5	    1000.000000	       0.000000	     200.000000
   48	    6	    1000.000000	       0.000000	     200.000000
   48	    7	    1000.000000	       0.000000	     200.000000
   48	    8	    1000.000000	       0.000000	     200.000000
   48	    9	    1000.000000	       0.000000	     200.000000
   48	   10	    1000.000000	       0.000000	     200.000000
   48	   11	    1000.000000	       0.000000	     200.000000
   48	   12	    1000.000000	       0.000000	     200.000000
   48	   13	    1000.000000	       0.000000	     200.000000
   48	   14	    1000.000000	       0.000000	     200.000000
   49	    0	    1000.000000	       0.000000	     200.000000
   49	    1	    1000.000000	       0.000000	     200.000000
   49	    2	    1000.000000	       0.000000	     200.000000
   49	    3	    1000.000000	       0.000000	     200.000000
   49	    4	    1000.000000	       0.000000	     200.000000
   49	    5	    1000.000000	       0.000000	     200.000000
   49	    6	    1000.000000	       0.000000	     200.000000
   49	    7	    1000.000000	       0.000000	     200.000000
   49	    8	    1000.000000	       0.000000	     200.000000
   49	    9	    1000.000000	       0.000000	     200.000000
   49	   10	    1000.000000	       0.000000	     200.000000
   49	   11	    1000.000000	       0.000000	     200.000000
   49	   12	    1000.000000	       0.000000	     200.000000
   49	   13	    1000.000000	       0.000000	     200.000000
   49	   14	    1000.000000	       0.000000	     200.000000
   50	    0	    1000.000000	       0.000000	     200.000000
   50	    1	    1000.000000	       0.000000	     200.000000
   50	    2	    1000.000000	       0.000000	     200.000000
   50	    3	    1000.000000	       0.000000	     200.000000
   50	    4	    1000.000000	       0.000000	     200.000000
   50	    5	    1000.000000	       0.000000	     200.000000
   50	    6	    1000.000000	       0.000000	     200.000000
   50	    7	    1000.000000	       0.000000	     200.000000
   50	    8	    1000.000000	       0.000000	     200.000000
   50	    9	    1000.000000	       0.000000	     200.000000
   50	   10	    1000.000000	       0.000000	     200.000000
   50	   11	    1000.000000	       0.000000	     200.000000
   50	   12	    1000.000000	       0.000000	     200.000000
   50	   13	    1000.000000	       0.000000	     200.000000
   50	   14	    1000.000000	       0.000000	     200.000000
   51	    0	    1000.000000	       0.000000	     200.000000
   51	    1	    1000.000000	       0.000000	     200.000000
   51	    2	    1000.000000	       0.000000	     200.000000
   51	    3	    1000.000000	       0.000000	     200.000000
   51	    4	    1000.000000	       0.000000	     200.000000
   51	    5	    1000.000000	       0.000000	     200.000000
   51	    6	    1000.000000	       0.000000	     200.000000
   51	    7	    1000.000000	       0.000000	     200.000000
   51	    8	    1000.000000	       0.000000	     200.000000
   51	    9	    1000.000000	       0.000000	     200.000000
   51	   10	    1000.000000	       0.000000	     200.000000
   51	   11	    1000.000000	       0.000000	     200.000000
   51	   12	    1000.000000	       0.000000	     200.000000
   51	   13	    1000.000000	       0.000000	     200.000000
   51	   14	    1000.000000	       0.000000	     200.000000
   52	    0	    1000.000000	       0.000000	     200.000000
   52	    1	    1000.000000	       0.000000	     200.000000
   52	    2	    1000.000000	       0.000000	     200.000000
   52	    3	    1000.000000	       0.000000	     200.000000
   52	    4	    1000.000000	       0.000000	     200.000000
   52	    5	    1000.000000	       0.000000	     200.000000
   52	    6	    1000.000000	       0.000000	     200.000000
   52	    7	    1000.000000	       0.000000	     200.000000
   52	    8	    1000.000000	       0.000000	     200.000000
   52	    9	    1000.000000	       0.000000	     200.000000
   52	   10	    1000.000000	       0.000000	     200.000000
   52	   11	    1000.000000	       0.000000	     200.000000
   52	   12	    1000.000000	       0.000000	     200.000000
   52	   13	    1000.000000	       0.000000	     200.000000
   52	   14	    1000.000000	       0.000000	     200.000000
   53	    0	    1000.000000	       0.000000	     200.000000
   53	    1	    1000.000000	       0.000000	     200.000000
   53	    2	    1000.000000	       0.000000	     200.000000
   53	    3	    1000.000000	       0.000000	     200.000000
   53	    4	    1000.000000	       0.000000	     200.000000
   53	    5	    1000.000000	       0.000000	     200.000000
   53	    6	    1000.000000	       0.000000	     200.000000
   53	    7	    1000.000000	       0.000000	     200.000000
   53	    8	    1000.000000	       0.000000	     200.000000
   53	    9	    1000.000000	       0.000000	     200.000000
   53	   10	    1000.000000	       0.000000	     200.000000
   53	   11	    1000.000000	       0.000000	     200.000000
   53	   12	    1000.000000	       0.000000	     200.000000
   53	   13	    1000.000000	       0.000000	     200.000000
   53	   14	    1000.000000	       0.000000	     200.000000
   54	    0	    1000.000000	       0.000000	     200.000000
   54	    1	    1000.000000	       0.000000	     200.000000
   54	    2	    1000.000000	       0.000000	     200.000000
   54	    3	    1000.000000	       0.000000	     200.000000
   54	    4	    1000.000000	       0.000000	     200.000000
   54	    5	    1000.000000	       0.000000	     200.000000
   54	    6	    1000.000000	       0.000000	     200.000000
   54	    7	    1000.000000	       0.000000	     200.000000
   54	    8	    1000.000000	       0.000000	     200.000000
   54	    9	    1000.000000	       0.000000	     200.000000
   54	   10	    1000.000000	       0.000000	     200.000000
   54	   11	    1000.000000	       0.000000	     200.000000
   54	   12	    1000.000000	       0.000000	     200.000000
   54	   13	    1000.000000	       0.000000	     200.000000
   54	   14	    1000.000000	       0.000000	     200.000000
   55	    0	    1000.000000	       0.000000	     200.000000
   55	    1	    1000.000000	       0.000000	     200.000000
   55	    2	    1000.000000	       0.000000	     200.000000
   55	    3	    1000.000000	       0.000000	     200.000000
   55	    4	    1000.000000	       0.000000	     200.000000
   55	    5	    1000.000000	       0.000000	     200.000000
   55	    6	    1000.000000	       0.000000	     200.000000
   55	    7	    1000.000000	       0.000000	     200.000000
   55	    8	    1000.000000	       0.000000	     200.000000
   55	    9	    1000.000000	       0.000000	     200.000000
   55	   10	    1000.000000	       0.000000	     200.000000
   55	   11	    1000.000000	       0.000000	     200.000000
   55	   12	    1000.000000	       0.000000	     200.000000
   55	   13	    1000.000000	       0.000000	     200.000000
   55	   14	    1000.000000	       0.000000	     200.000000
   56	    0	    1000.000000	       0.000000	     200.000000
   56	    1	    1000.000000	       0.000000	     200.000000
   56	    2	    1000.000000	       0.000000	     200.000000
   56	    3	    1000.000000	       0.000000	     200.000000
   56	    4	    1000.000000	       0.000000	     200.000000
   56	    5	    1000.000000	       0.000000	     200.000000
   56	    6	    1000.000000	       0.000000	     200.000000
   56	    7	    1000.000000	       0.000000	     200.000000
   56	    8	    1000.000000	       0.000000	     200.000000
   56	    9	    1000.000000	       0.000000	     200.000000
   56	   10	    1000.000000	       0.000000	     200.000000
   56	   11	    1000.000000	       0.000000	     200.000000
   56	   12	    1000.000000	       0.000000	     200.000000
   56	   13	    1000.000000	       0.000000	     200.000000
   56	   14	    1000.000000	       0.000000	     200.000000
   57	    0	    1000.000000	       0.000000	     200.000000
   57	    1	    1000.000000	       0.000000	     200.000000
   57	    2	    1000.000000	       0.000000	     200.000000
   57	    3	    1000.000000	       0.000000	     200.000000
   57	    4	    1000.000000	       0.000000	     200.000000
   57	    5	    1000.000000	       0.000000	     200.000000
   57	    6	    1000.000000	       0.000000	     200.000000
   57	    7	    1000.000000	       0.000000	     200.000000
   57	    8	    1000.000000	       0.000000	     200.000000
   57	    9	    1000.000000	       0.000000	     200.000000
   57	   10	    1000.000000	       0.000000	     200.000000
   57	   11	    1000.000000	       0.000000	     200.000000
   57	   12	    1000.000000	       0.000000	     200.000000
   57	   13	    1000.000000	       0.000000	     200.000000
   57	   14	    1000.000000	       0.000000	     200.000000
   58	    0	    1000.000000	       0.000000	     200.000000
   58	    1	    1000.000000	       0.000000	     200.000000
   58	    2	    1000.000000	       0.000000	     200.000000
   58	    3	    1000.000000	       0.000000	     200.000000
   58	    4	    1000.000000	       0.000000	     200.000000
   58	    5	    1000.000000	       0.000000	     200.000000
   58	    6	    1000.000000	       0.000000	     200.000000
   58	    7	    1000.000000	       0.000000	     200.000000
   58	    8	    1000.000000	       0.000000	     200.000000
   58	    9	    1000.000000	       0.000000	     200.000000
   58	   10	    1000.000000	       0.000000	     200.000000
   58	   11	    1000.000000	       0.000000	     200.000000
   58	   12	    1000.000000	       0.000000	     200.000000
   58	   13	    1000.000000	       0.000000	     200.000000
   58	   14	    1000.000000	       0.000000	     200.000000
   59	    0	    1000.000000	       0.000000	     200.000000
   59	    1	    1000.000000	       0.000000	     200.000000
   59	    2	    1000.000000	       0.000000	     200.000000
   59	    3	    1000.000000	       0.000000	     200.000000
   59	    4	    1000.000000	       0.000000	     200.000000
   59	    5	    1000.000000	       0.000000	     200.000000
   59	    6	    1000.000000	       0.000000	     200.000000
   59	    7	    1000.000000	       0.000000	     200.000000
   59	    8	    1000.000000	       0.000000	     200.000000
   59	    9	    1000.000000	       0.000000	     200.000000
   59	   10	    1000.000000	       0.000000	     200.000000
   59	   11	    1000.000000	       0.000000	     200.000000
   59	   12	    1000.000000	       0.000000	     200.000000
   59	   13	    1000.000000	       0.000000	     200.000000
   59	   14	    1000.000000	       0.000000	     200.000000
   60	    0	    1000.000000	       0.000000	     200.000000
   60	    1	    1000.000000	       0.000000	     200.000000
   60	    2	    1000.000000	       0.000000	     200.000000
   60	    3	    1000.000000	       0.000000	     200.000000
   60	    4	    1000.000000	       0.000000	     200.000000
   60	    5	    1000.000000	       0.000000	     200.000000
   60	    6	    1000.000000	       0.000000	     200.000000
   60	    7	    1000.000000	       0.000000	     200.000000
   60	    8	    1000.000000	       0.000000	     200.000000
   60	    9	    1000.000000	       0.000000	     200.000000
   60	   10	    1000.000000	       0.000000	     200.000000
   60	   11	    1000.000000	       0.000000	     200.000000
   60	   12	    1000.000000	       0.000000	     200.000000
   60	   13	    1000.000000	       0.000000	     200.000000
   60	   14	    1000.000000	       0.000000	     200.000000
   61	    0	    1000.000000	       0.000000	     200.000000
