GenCo1  
 1   4.00   0.00   0.00
 1   5.00   0.00   0.00
 1   5.00   0.00   0.00
 1   5.00   0.00   0.00
 1   5.00   0.00   0.00
 1   5.00   0.00   0.00
 1   5.00   0.00   0.00
 1   5.00   0.00   0.00
 1   5.00   0.00   0.00
 1   5.00   0.00   0.00
 1   5.00   0.00   0.00
 1   5.00   0.00   0.00
 1   5.00   0.00   0.00
 1   5.00   0.00   0.00
 1   5.00   0.00   0.00
 1   5.00   0.00   0.00
 1   5.00   0.00   0.00
 1   5.00   0.00   0.00
 1   5.00   0.00   0.00
 1   5.00   0.00   0.00
 1   5.00   0.00   0.00
 1   5.00   0.00   0.00
 1   5.00   0.00   0.00
 1   5.00   0.00   0.00
GenCo2  
 1   0.00   0.00   0.00
 1   1.00   0.00   0.00
 1   3.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
GenCo3  
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 1   1.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 1   7.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1   7.00   0.00   0.00
 1   7.00   0.00   0.00
 1   7.00   0.00   0.00
 1   7.00   0.00   0.00
 1   7.00   0.00   0.00
 1   7.00   0.00   0.00
 1   7.00   0.00   0.00
 1   7.00   0.00   0.00
GenCo4  
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 1   3.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
GenCo5  
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 1   5.00   0.00   0.00
 1   3.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
GenCo6  
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
GenCo7  
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 1   1.00   0.00   0.00
 1   2.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 1   1.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
GenCo8  
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 1   3.00   0.00   0.00
 1   4.00   0.00   0.00
 1   5.00   0.00   0.00
 1  10.00   0.00   0.00
 1  10.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
 0   0.00   0.00   0.00
